date,clean,accint,ytm,facevalue,secid
2022-10-31,98.093,4.14,8.68,1000,SU26226RMFS9
2022-11-01,98.308,4.36,8.7,1000,SU26226RMFS9
2022-11-02,97.848,4.57,8.74,1000,SU26226RMFS9
2022-11-03,98.096,4.79,8.67,1000,SU26226RMFS9
2022-11-07,98.049,5.66,8.66,1000,SU26226RMFS9
2022-11-08,97.529,5.88,8.92,1000,SU26226RMFS9
2022-11-09,97.646,6.1,8.84,1000,SU26226RMFS9
2022-11-10,97.918,6.32,8.74,1000,SU26226RMFS9
2022-11-11,97.95,6.53,8.71,1000,SU26226RMFS9
2022-11-14,98.069,7.19,8.72,1000,SU26226RMFS9
2022-11-15,98.06,7.41,8.78,1000,SU26226RMFS9
2022-11-16,98.339,7.62,8.63,1000,SU26226RMFS9
2022-11-17,98.649,7.84,8.55,1000,SU26226RMFS9
2022-11-18,98.699,8.06,8.51,1000,SU26226RMFS9
2022-11-21,98.464,8.71,8.55,1000,SU26226RMFS9
2022-11-22,98.495,8.93,8.63,1000,SU26226RMFS9
2022-11-23,98.546,9.15,8.58,1000,SU26226RMFS9
2022-11-24,98.787,9.37,8.49,1000,SU26226RMFS9
2022-11-25,98.699,9.58,8.51,1000,SU26226RMFS9
2022-11-28,98.737,10.24,8.5,1000,SU26226RMFS9
2022-11-29,98.633,10.45,8.57,1000,SU26226RMFS9
2022-11-30,98.603,10.67,8.52,1000,SU26226RMFS9
2022-12-01,98.4,10.89,8.59,1000,SU26226RMFS9
2022-12-02,98.547,11.11,8.55,1000,SU26226RMFS9
2022-12-05,98.4,11.76,8.61,1000,SU26226RMFS9
2022-12-06,98.4,11.98,8.58,1000,SU26226RMFS9
2022-12-07,98.63,12.2,8.51,1000,SU26226RMFS9
2022-12-08,98.848,12.41,8.47,1000,SU26226RMFS9
2022-12-09,98.884,12.63,8.46,1000,SU26226RMFS9
2022-12-12,98.8,13.29,8.47,1000,SU26226RMFS9
2022-12-13,98.898,13.5,8.46,1000,SU26226RMFS9
2022-12-14,98.838,13.72,8.48,1000,SU26226RMFS9
2022-12-15,98.874,13.94,8.46,1000,SU26226RMFS9
2022-12-16,98.701,14.16,8.49,1000,SU26226RMFS9
2022-12-19,98.5,14.81,8.59,1000,SU26226RMFS9
2022-12-20,98.216,15.03,8.62,1000,SU26226RMFS9
2022-12-21,98.486,15.25,8.62,1000,SU26226RMFS9
2022-12-22,98.61,15.46,8.49,1000,SU26226RMFS9
2022-12-23,98.65,15.68,8.47,1000,SU26226RMFS9
2022-12-26,98.439,16.34,8.53,1000,SU26226RMFS9
2022-12-27,97.7,16.55,8.73,1000,SU26226RMFS9
2022-12-28,98.19,16.77,8.7,1000,SU26226RMFS9
2022-12-29,98.05,16.99,8.68,1000,SU26226RMFS9
2022-12-30,97.403,17.21,8.67,1000,SU26226RMFS9
2023-01-03,98.527,18.08,8.55,1000,SU26226RMFS9
2023-01-04,98.649,18.3,8.51,1000,SU26226RMFS9
2023-01-05,98.847,18.51,8.49,1000,SU26226RMFS9
2023-01-06,98.398,18.73,8.6,1000,SU26226RMFS9
2023-01-09,98.098,19.38,8.68,1000,SU26226RMFS9
2023-01-10,98.098,19.6,8.73,1000,SU26226RMFS9
2023-01-11,98.01,19.82,8.75,1000,SU26226RMFS9
2023-01-12,97.995,20.04,8.73,1000,SU26226RMFS9
2023-01-13,98.379,20.26,8.6,1000,SU26226RMFS9
2023-01-16,98.266,20.91,8.63,1000,SU26226RMFS9
2023-01-17,98.302,21.13,8.7,1000,SU26226RMFS9
2023-01-18,98.292,21.34,8.66,1000,SU26226RMFS9
2023-01-19,98.44,21.56,8.66,1000,SU26226RMFS9
2023-01-20,98.412,21.78,8.65,1000,SU26226RMFS9
2023-01-23,98.349,22.43,8.63,1000,SU26226RMFS9
2023-01-24,98.3,22.65,8.64,1000,SU26226RMFS9
2023-01-25,98.37,22.87,8.62,1000,SU26226RMFS9
2023-01-26,98.5,23.09,8.57,1000,SU26226RMFS9
2023-01-27,98.5,23.3,8.57,1000,SU26226RMFS9
2023-01-30,98.613,23.96,8.58,1000,SU26226RMFS9
2023-01-31,98.546,24.18,8.57,1000,SU26226RMFS9
2023-02-01,98.819,24.39,8.47,1000,SU26226RMFS9
2023-02-02,98.797,24.61,8.48,1000,SU26226RMFS9
2023-02-03,98.7,24.83,8.54,1000,SU26226RMFS9
2023-02-06,98.75,25.48,8.52,1000,SU26226RMFS9
2023-02-07,98.713,25.7,8.51,1000,SU26226RMFS9
2023-02-08,98.65,25.92,8.51,1000,SU26226RMFS9
2023-02-09,98.502,26.14,8.61,1000,SU26226RMFS9
2023-02-10,98.526,26.35,8.61,1000,SU26226RMFS9
2023-02-13,97.744,27.01,8.82,1000,SU26226RMFS9
2023-02-14,97.8,27.23,8.85,1000,SU26226RMFS9
2023-02-15,97.487,27.44,8.97,1000,SU26226RMFS9
2023-02-16,97.595,27.66,8.86,1000,SU26226RMFS9
2023-02-17,97.588,27.88,8.86,1000,SU26226RMFS9
2023-02-20,97.49,28.53,8.97,1000,SU26226RMFS9
2023-02-21,97.561,28.75,8.89,1000,SU26226RMFS9
2023-02-22,97.499,28.97,8.85,1000,SU26226RMFS9
2023-02-24,97.906,29.4,8.81,1000,SU26226RMFS9
2023-02-27,97.62,30.06,8.92,1000,SU26226RMFS9
2023-02-28,97.735,30.27,8.86,1000,SU26226RMFS9
2023-03-01,97.8,30.49,8.84,1000,SU26226RMFS9
2023-03-02,97.705,30.71,8.83,1000,SU26226RMFS9
2023-03-03,97.79,30.93,8.81,1000,SU26226RMFS9
2023-03-06,97.898,31.58,8.81,1000,SU26226RMFS9
2023-03-07,97.838,31.8,8.81,1000,SU26226RMFS9
2023-03-09,97.79,32.23,8.81,1000,SU26226RMFS9
2023-03-10,97.986,32.45,8.8,1000,SU26226RMFS9
2023-03-13,97.94,33.11,8.79,1000,SU26226RMFS9
2023-03-14,97.835,33.32,8.83,1000,SU26226RMFS9
2023-03-15,97.519,33.54,8.87,1000,SU26226RMFS9
2023-03-16,97.6,33.76,8.89,1000,SU26226RMFS9
2023-03-17,97.5,33.98,8.96,1000,SU26226RMFS9
2023-03-20,97.518,34.63,8.97,1000,SU26226RMFS9
2023-03-21,97.478,34.85,8.95,1000,SU26226RMFS9
2023-03-22,97.5,35.07,8.98,1000,SU26226RMFS9
2023-03-23,97.648,35.28,8.93,1000,SU26226RMFS9
2023-03-24,97.769,35.5,8.88,1000,SU26226RMFS9
2023-03-27,97.85,36.16,8.84,1000,SU26226RMFS9
2023-03-28,97.8,36.37,8.87,1000,SU26226RMFS9
2023-03-29,97.772,36.59,8.87,1000,SU26226RMFS9
2023-03-30,97.895,36.81,8.91,1000,SU26226RMFS9
2023-03-31,97.81,37.03,8.84,1000,SU26226RMFS9
2023-04-03,97.799,37.68,8.87,1000,SU26226RMFS9
2023-04-04,97.631,37.9,8.94,1000,SU26226RMFS9
2023-04-05,97.611,38.12,8.9,1000,SU26226RMFS9
2023-04-06,97.6,38.33,8.88,1000,SU26226RMFS9
2023-04-07,97.7,38.55,8.91,1000,SU26226RMFS9
2023-04-10,97.794,39.2,8.84,1000,SU26226RMFS9
2023-04-11,97.931,39.42,8.87,1000,SU26226RMFS9
2023-04-12,97.9,0.0,8.85,1000,SU26226RMFS9
2023-04-13,97.99,0.22,8.71,1000,SU26226RMFS9
2023-04-14,98.25,0.44,8.72,1000,SU26226RMFS9
2023-04-17,98.22,1.09,8.71,1000,SU26226RMFS9
2023-04-18,98.32,1.31,8.62,1000,SU26226RMFS9
2023-04-19,98.537,1.52,8.55,1000,SU26226RMFS9
2023-04-20,98.666,1.74,8.56,1000,SU26226RMFS9
2023-04-21,98.58,1.96,8.65,1000,SU26226RMFS9
2023-04-24,98.649,2.61,8.55,1000,SU26226RMFS9
2023-04-25,98.66,2.83,8.59,1000,SU26226RMFS9
2023-04-26,98.795,3.05,8.53,1000,SU26226RMFS9
2023-04-27,98.84,3.27,8.44,1000,SU26226RMFS9
2023-04-28,98.881,3.48,8.46,1000,SU26226RMFS9
2023-05-02,98.933,4.36,8.46,1000,SU26226RMFS9
2023-05-03,98.991,4.57,8.46,1000,SU26226RMFS9
2023-05-04,98.997,4.79,8.42,1000,SU26226RMFS9
2023-05-05,98.8,5.01,8.51,1000,SU26226RMFS9
2023-05-08,98.838,5.66,8.5,1000,SU26226RMFS9
2023-05-10,98.738,6.1,8.5,1000,SU26226RMFS9
2023-05-11,98.699,6.32,8.6,1000,SU26226RMFS9
2023-05-12,98.61,6.53,8.59,1000,SU26226RMFS9
2023-05-15,98.59,7.19,8.64,1000,SU26226RMFS9
2023-05-16,98.507,7.41,8.61,1000,SU26226RMFS9
2023-05-17,98.575,7.62,8.57,1000,SU26226RMFS9
2023-05-18,98.68,7.84,8.57,1000,SU26226RMFS9
2023-05-19,98.608,8.06,8.55,1000,SU26226RMFS9
2023-05-22,98.59,8.71,8.57,1000,SU26226RMFS9
2023-05-23,98.591,8.93,8.57,1000,SU26226RMFS9
2023-05-24,98.551,9.15,8.63,1000,SU26226RMFS9
2023-05-25,98.61,9.37,8.63,1000,SU26226RMFS9
2023-05-26,98.452,9.58,8.61,1000,SU26226RMFS9
2023-05-29,98.599,10.24,8.58,1000,SU26226RMFS9
2023-05-30,98.57,10.45,8.59,1000,SU26226RMFS9
2023-05-31,98.472,10.67,8.6,1000,SU26226RMFS9
2023-06-01,98.47,10.89,8.64,1000,SU26226RMFS9
2023-06-02,98.461,11.11,8.65,1000,SU26226RMFS9
2023-06-05,98.409,11.76,8.74,1000,SU26226RMFS9
2023-06-06,98.285,11.98,8.69,1000,SU26226RMFS9
2023-06-07,98.439,12.2,8.68,1000,SU26226RMFS9
2023-06-08,98.341,12.41,8.7,1000,SU26226RMFS9
2023-06-09,98.619,12.63,8.62,1000,SU26226RMFS9
2023-06-13,98.358,13.5,8.69,1000,SU26226RMFS9
2023-06-14,98.0,13.72,8.8,1000,SU26226RMFS9
2023-06-15,98.077,13.94,8.8,1000,SU26226RMFS9
2023-06-16,98.079,14.16,8.8,1000,SU26226RMFS9
2023-06-19,98.048,14.81,8.8,1000,SU26226RMFS9
2023-06-20,97.799,15.03,8.9,1000,SU26226RMFS9
2023-06-21,97.802,15.25,8.88,1000,SU26226RMFS9
2023-06-22,97.724,15.46,8.91,1000,SU26226RMFS9
2023-06-23,97.8,15.68,8.95,1000,SU26226RMFS9
2023-06-26,97.78,16.34,8.99,1000,SU26226RMFS9
2023-06-27,97.737,16.55,8.95,1000,SU26226RMFS9
2023-06-28,97.639,16.77,8.94,1000,SU26226RMFS9
2023-06-29,97.753,16.99,8.96,1000,SU26226RMFS9
2023-06-30,97.5,17.21,8.98,1000,SU26226RMFS9
2023-07-03,97.674,17.86,8.85,1000,SU26226RMFS9
2023-07-04,97.545,18.08,9.0,1000,SU26226RMFS9
2023-07-05,97.649,18.3,8.96,1000,SU26226RMFS9
2023-07-06,97.539,18.51,8.98,1000,SU26226RMFS9
2023-07-07,97.448,18.73,9.03,1000,SU26226RMFS9
2023-07-10,97.129,19.38,9.18,1000,SU26226RMFS9
2023-07-11,97.052,19.6,9.26,1000,SU26226RMFS9
2023-07-12,97.054,19.82,9.22,1000,SU26226RMFS9
2023-07-13,96.91,20.04,9.21,1000,SU26226RMFS9
2023-07-14,96.915,20.26,9.27,1000,SU26226RMFS9
2023-07-17,96.344,20.91,9.46,1000,SU26226RMFS9
2023-07-18,96.211,21.13,9.55,1000,SU26226RMFS9
2023-07-19,96.166,21.34,9.54,1000,SU26226RMFS9
2023-07-20,96.252,21.56,9.51,1000,SU26226RMFS9
2023-07-21,95.919,21.78,9.57,1000,SU26226RMFS9
2023-07-24,96.1,22.43,9.52,1000,SU26226RMFS9
2023-07-25,96.138,22.65,9.52,1000,SU26226RMFS9
2023-07-26,96.219,22.87,9.56,1000,SU26226RMFS9
2023-07-27,96.15,23.09,9.57,1000,SU26226RMFS9
2023-07-28,96.035,23.3,9.63,1000,SU26226RMFS9
2023-07-31,96.087,23.96,9.61,1000,SU26226RMFS9
2023-08-01,95.88,24.18,9.68,1000,SU26226RMFS9
2023-08-02,95.95,24.39,9.64,1000,SU26226RMFS9
2023-08-03,95.668,24.61,9.75,1000,SU26226RMFS9
2023-08-04,95.249,24.83,9.87,1000,SU26226RMFS9
2023-08-07,95.4,25.48,9.87,1000,SU26226RMFS9
2023-08-08,95.07,25.7,9.98,1000,SU26226RMFS9
2023-08-09,94.649,25.92,10.15,1000,SU26226RMFS9
2023-08-10,94.35,26.14,10.34,1000,SU26226RMFS9
2023-08-11,94.325,26.35,10.32,1000,SU26226RMFS9
2023-08-14,93.489,27.01,10.81,1000,SU26226RMFS9
2023-08-15,93.0,27.23,10.81,1000,SU26226RMFS9
2023-08-16,93.1,27.44,10.81,1000,SU26226RMFS9
2023-08-17,93.57,27.66,10.55,1000,SU26226RMFS9
2023-08-18,93.71,27.88,10.48,1000,SU26226RMFS9
2023-08-21,93.845,28.53,10.49,1000,SU26226RMFS9
2023-08-22,93.799,28.75,10.62,1000,SU26226RMFS9
2023-08-23,93.75,28.97,10.57,1000,SU26226RMFS9
2023-08-24,93.6,29.19,10.65,1000,SU26226RMFS9
2023-08-25,93.421,29.4,10.67,1000,SU26226RMFS9
2023-08-28,93.4,30.06,10.68,1000,SU26226RMFS9
2023-08-29,93.384,30.27,10.75,1000,SU26226RMFS9
2023-08-30,93.236,30.49,10.85,1000,SU26226RMFS9
2023-08-31,93.2,30.71,10.92,1000,SU26226RMFS9
2023-09-01,93.049,30.93,10.9,1000,SU26226RMFS9
2023-09-04,93.09,31.58,10.94,1000,SU26226RMFS9
2023-09-05,92.67,31.8,11.08,1000,SU26226RMFS9
2023-09-06,91.55,32.02,11.56,1000,SU26226RMFS9
2023-09-07,91.049,32.23,11.71,1000,SU26226RMFS9
2023-09-08,90.2,32.45,12.09,1000,SU26226RMFS9
2023-09-11,90.571,33.11,11.96,1000,SU26226RMFS9
2023-09-12,91.162,33.32,11.47,1000,SU26226RMFS9
2023-09-13,91.199,33.54,11.73,1000,SU26226RMFS9
2023-09-14,90.8,33.76,11.86,1000,SU26226RMFS9
2023-09-15,90.65,33.98,11.86,1000,SU26226RMFS9
2023-09-18,90.99,34.63,11.78,1000,SU26226RMFS9
2023-09-19,90.8,34.85,11.9,1000,SU26226RMFS9
2023-09-20,90.65,35.07,11.92,1000,SU26226RMFS9
2023-09-21,90.762,35.28,11.89,1000,SU26226RMFS9
2023-09-22,90.706,35.5,11.92,1000,SU26226RMFS9
2023-09-25,90.73,36.16,11.92,1000,SU26226RMFS9
2023-09-26,90.601,36.37,11.97,1000,SU26226RMFS9
2023-09-27,90.678,36.59,12.03,1000,SU26226RMFS9
2023-09-28,90.2,36.81,12.21,1000,SU26226RMFS9
2023-09-29,90.1,37.03,12.29,1000,SU26226RMFS9
2023-10-02,90.1,37.68,12.27,1000,SU26226RMFS9
2023-10-03,89.99,37.9,12.27,1000,SU26226RMFS9
2023-10-04,89.9,38.12,12.32,1000,SU26226RMFS9
2023-10-05,89.799,38.33,12.42,1000,SU26226RMFS9
2023-10-06,89.718,38.55,12.45,1000,SU26226RMFS9
2023-10-09,89.709,39.2,12.49,1000,SU26226RMFS9
2023-10-10,90.047,39.42,12.34,1000,SU26226RMFS9
2023-10-11,90.09,0.0,12.21,1000,SU26226RMFS9
2023-10-12,89.975,0.22,12.3,1000,SU26226RMFS9
2023-10-13,89.96,0.44,12.31,1000,SU26226RMFS9
2023-10-16,90.4,1.09,12.18,1000,SU26226RMFS9
2023-10-17,90.249,1.31,12.22,1000,SU26226RMFS9
2023-10-18,89.93,1.52,12.36,1000,SU26226RMFS9
2023-10-19,90.1,1.74,12.35,1000,SU26226RMFS9
2023-10-20,90.05,1.96,12.37,1000,SU26226RMFS9
2023-10-23,90.116,2.61,12.39,1000,SU26226RMFS9
2023-10-24,90.29,2.83,12.3,1000,SU26226RMFS9
2023-10-25,90.394,3.05,12.23,1000,SU26226RMFS9
2023-10-26,90.0,3.27,12.35,1000,SU26226RMFS9
2023-10-27,89.65,3.48,12.52,1000,SU26226RMFS9
2023-10-30,89.7,4.14,12.5,1000,SU26226RMFS9
2023-10-31,90.034,4.36,12.43,1000,SU26226RMFS9
2023-11-01,90.2,4.57,12.28,1000,SU26226RMFS9
2023-11-02,90.694,4.79,12.11,1000,SU26226RMFS9
2023-11-03,91.199,5.01,11.96,1000,SU26226RMFS9
2023-11-06,91.35,5.66,11.87,1000,SU26226RMFS9
2023-11-07,91.199,5.88,11.92,1000,SU26226RMFS9
2023-11-08,91.23,6.1,11.85,1000,SU26226RMFS9
2023-11-09,91.992,6.32,11.61,1000,SU26226RMFS9
2023-11-10,92.189,6.53,11.49,1000,SU26226RMFS9
2023-11-13,91.979,7.19,11.57,1000,SU26226RMFS9
2023-11-14,91.58,7.41,11.57,1000,SU26226RMFS9
2023-11-15,91.68,7.62,11.6,1000,SU26226RMFS9
2023-11-16,91.774,7.84,11.67,1000,SU26226RMFS9
2023-11-17,91.901,8.06,11.68,1000,SU26226RMFS9
2023-11-20,92.099,8.71,11.48,1000,SU26226RMFS9
2023-11-21,92.195,8.93,11.46,1000,SU26226RMFS9
2023-11-22,92.517,9.15,11.37,1000,SU26226RMFS9
2023-11-23,92.15,9.37,11.39,1000,SU26226RMFS9
2023-11-24,92.17,9.58,11.45,1000,SU26226RMFS9
2023-11-27,92.333,10.24,11.49,1000,SU26226RMFS9
2023-11-28,92.199,10.45,11.53,1000,SU26226RMFS9
2023-11-29,92.294,10.67,11.41,1000,SU26226RMFS9
2023-11-30,92.386,10.89,11.41,1000,SU26226RMFS9
2023-12-01,92.0,11.11,11.6,1000,SU26226RMFS9
2023-12-04,91.798,11.76,11.81,1000,SU26226RMFS9
2023-12-05,91.516,11.98,11.82,1000,SU26226RMFS9
2023-12-06,91.645,12.2,11.84,1000,SU26226RMFS9
2023-12-07,91.74,12.41,11.76,1000,SU26226RMFS9
2023-12-08,91.8,12.63,11.83,1000,SU26226RMFS9
2023-12-11,91.304,13.29,11.86,1000,SU26226RMFS9
2023-12-12,91.217,13.5,11.98,1000,SU26226RMFS9
2023-12-13,91.137,13.72,12.06,1000,SU26226RMFS9
2023-12-14,91.203,13.94,12.04,1000,SU26226RMFS9
2023-12-15,91.268,14.16,11.92,1000,SU26226RMFS9
2023-12-18,91.7,14.81,11.78,1000,SU26226RMFS9
2023-12-19,92.29,15.03,11.47,1000,SU26226RMFS9
2023-12-20,92.1,15.25,11.48,1000,SU26226RMFS9
2023-12-21,92.199,15.46,11.59,1000,SU26226RMFS9
2023-12-22,92.279,15.68,11.53,1000,SU26226RMFS9
2023-12-25,92.2,16.34,11.6,1000,SU26226RMFS9
2023-12-26,92.009,16.55,11.6,1000,SU26226RMFS9
2023-12-27,91.978,16.77,11.63,1000,SU26226RMFS9
2023-12-28,92.049,16.99,11.55,1000,SU26226RMFS9
2023-12-29,91.772,17.21,11.66,1000,SU26226RMFS9
2024-01-03,91.97,18.3,11.65,1000,SU26226RMFS9
2024-01-04,92.102,18.51,11.75,1000,SU26226RMFS9
2024-01-05,92.191,18.73,11.68,1000,SU26226RMFS9
2024-01-08,92.23,19.38,11.6,1000,SU26226RMFS9
2024-01-09,91.9,19.6,11.82,1000,SU26226RMFS9
2024-01-10,91.753,19.82,11.8,1000,SU26226RMFS9
2024-01-11,91.612,20.04,12.02,1000,SU26226RMFS9
2024-01-12,91.509,20.26,11.92,1000,SU26226RMFS9
2024-01-15,91.72,20.91,11.87,1000,SU26226RMFS9
2024-01-16,91.75,21.13,11.93,1000,SU26226RMFS9
2024-01-17,92.045,21.34,11.75,1000,SU26226RMFS9
2024-01-18,92.091,21.56,11.77,1000,SU26226RMFS9
2024-01-19,92.102,21.78,11.76,1000,SU26226RMFS9
2024-01-22,92.0,22.43,11.75,1000,SU26226RMFS9
2024-01-23,92.06,22.65,11.75,1000,SU26226RMFS9
2024-01-24,92.001,22.87,11.72,1000,SU26226RMFS9
2024-01-25,92.024,23.09,11.73,1000,SU26226RMFS9
2024-01-26,92.124,23.3,11.7,1000,SU26226RMFS9
2024-01-29,91.897,23.96,11.86,1000,SU26226RMFS9
2024-01-30,91.801,24.18,11.82,1000,SU26226RMFS9
2024-01-31,92.096,24.39,11.87,1000,SU26226RMFS9
2024-02-01,91.85,24.61,11.82,1000,SU26226RMFS9
2024-02-02,91.69,24.83,11.91,1000,SU26226RMFS9
2024-02-05,91.716,25.48,11.97,1000,SU26226RMFS9
2024-02-06,91.738,25.7,12.01,1000,SU26226RMFS9
2024-02-07,91.6,25.92,12.01,1000,SU26226RMFS9
2024-02-08,91.648,26.14,11.99,1000,SU26226RMFS9
2024-02-09,91.55,26.35,11.99,1000,SU26226RMFS9
2024-02-12,91.518,27.01,12.11,1000,SU26226RMFS9
2024-02-13,91.5,27.23,12.03,1000,SU26226RMFS9
2024-02-14,91.54,27.44,12.09,1000,SU26226RMFS9
2024-02-15,91.37,27.66,12.15,1000,SU26226RMFS9
2024-02-16,91.15,27.88,12.24,1000,SU26226RMFS9
2024-02-19,91.15,28.53,12.38,1000,SU26226RMFS9
2024-02-20,91.13,28.75,12.39,1000,SU26226RMFS9
2024-02-21,90.983,28.97,12.38,1000,SU26226RMFS9
2024-02-22,90.871,29.19,12.39,1000,SU26226RMFS9
2024-02-26,90.837,30.06,12.59,1000,SU26226RMFS9
2024-02-27,90.839,30.27,12.51,1000,SU26226RMFS9
2024-02-28,90.877,30.49,12.51,1000,SU26226RMFS9
2024-02-29,90.9,30.71,12.42,1000,SU26226RMFS9
2024-03-01,90.897,30.93,12.4,1000,SU26226RMFS9
2024-03-04,90.714,31.58,12.61,1000,SU26226RMFS9
2024-03-05,90.533,31.8,12.67,1000,SU26226RMFS9
2024-03-06,90.399,32.02,12.71,1000,SU26226RMFS9
2024-03-07,90.449,32.23,12.69,1000,SU26226RMFS9
2024-03-11,90.3,33.11,12.81,1000,SU26226RMFS9
2024-03-12,90.221,33.32,12.91,1000,SU26226RMFS9
2024-03-13,89.926,33.54,12.87,1000,SU26226RMFS9
2024-03-14,89.985,33.76,12.98,1000,SU26226RMFS9
2024-03-15,89.846,33.98,13.04,1000,SU26226RMFS9
2024-03-18,89.666,34.63,13.18,1000,SU26226RMFS9
2024-03-19,89.743,34.85,13.1,1000,SU26226RMFS9
2024-03-20,89.66,35.07,13.17,1000,SU26226RMFS9
2024-03-21,89.794,35.28,13.17,1000,SU26226RMFS9
2024-03-22,89.727,35.5,13.19,1000,SU26226RMFS9
2024-03-25,89.713,36.16,13.25,1000,SU26226RMFS9
2024-03-26,89.769,36.37,13.28,1000,SU26226RMFS9
2024-03-27,89.85,36.59,13.16,1000,SU26226RMFS9
2024-03-28,89.879,36.81,13.2,1000,SU26226RMFS9
2024-03-29,89.757,37.03,13.17,1000,SU26226RMFS9
2024-04-01,89.77,37.68,13.18,1000,SU26226RMFS9
2024-04-02,89.779,37.9,13.18,1000,SU26226RMFS9
2024-04-03,89.765,38.12,13.29,1000,SU26226RMFS9
2024-04-04,89.761,38.33,13.2,1000,SU26226RMFS9
2024-04-05,89.65,38.55,13.26,1000,SU26226RMFS9
2024-04-08,89.651,39.2,13.29,1000,SU26226RMFS9
2024-04-09,89.644,39.42,13.3,1000,SU26226RMFS9
2024-04-10,89.568,0.0,13.36,1000,SU26226RMFS9
2024-04-11,89.45,0.22,13.49,1000,SU26226RMFS9
2024-04-12,89.547,0.44,13.48,1000,SU26226RMFS9
2024-04-15,89.56,1.09,13.39,1000,SU26226RMFS9
2024-04-16,89.5,1.31,13.48,1000,SU26226RMFS9
2024-04-17,89.436,1.52,13.42,1000,SU26226RMFS9
2024-04-18,89.45,1.74,13.45,1000,SU26226RMFS9
2024-04-19,89.46,1.96,13.5,1000,SU26226RMFS9
2024-04-22,89.272,2.61,13.57,1000,SU26226RMFS9
2024-04-23,89.25,2.83,13.58,1000,SU26226RMFS9
2024-04-24,89.3,3.05,13.55,1000,SU26226RMFS9
2024-04-25,89.19,3.27,13.64,1000,SU26226RMFS9
2024-04-26,88.95,3.48,13.79,1000,SU26226RMFS9
2024-04-27,89.181,3.7,13.69,1000,SU26226RMFS9
2024-04-29,89.318,4.14,13.65,1000,SU26226RMFS9
2024-04-30,89.0,4.36,13.87,1000,SU26226RMFS9
2024-05-02,88.806,4.79,13.89,1000,SU26226RMFS9
2024-05-03,88.801,5.01,13.96,1000,SU26226RMFS9
2024-05-06,88.75,5.66,13.95,1000,SU26226RMFS9
2024-05-07,88.711,5.88,13.98,1000,SU26226RMFS9
2024-05-08,88.757,6.1,13.92,1000,SU26226RMFS9
2024-05-10,88.75,6.53,13.95,1000,SU26226RMFS9
2024-05-13,88.502,7.19,14.1,1000,SU26226RMFS9
2024-05-14,88.192,7.41,14.31,1000,SU26226RMFS9
2024-05-15,88.1,7.62,14.34,1000,SU26226RMFS9
2024-05-16,88.1,7.84,14.42,1000,SU26226RMFS9
2024-05-17,88.051,8.06,14.41,1000,SU26226RMFS9
2024-05-20,87.801,8.71,14.58,1000,SU26226RMFS9
2024-05-21,87.55,8.93,14.81,1000,SU26226RMFS9
2024-05-22,87.482,9.15,14.81,1000,SU26226RMFS9
2024-05-23,87.041,9.37,15.08,1000,SU26226RMFS9
2024-05-24,86.492,9.58,15.4,1000,SU26226RMFS9
2024-05-27,86.4,10.24,15.51,1000,SU26226RMFS9
2024-05-28,86.5,10.45,15.47,1000,SU26226RMFS9
2024-05-29,86.401,10.67,15.5,1000,SU26226RMFS9
2024-05-30,86.402,10.89,15.53,1000,SU26226RMFS9
2024-05-31,86.25,11.11,15.6,1000,SU26226RMFS9
2024-06-03,86.154,11.76,15.62,1000,SU26226RMFS9
2024-06-04,86.326,11.98,15.4,1000,SU26226RMFS9
2024-06-05,86.342,12.2,15.5,1000,SU26226RMFS9
2024-06-06,86.401,12.41,15.54,1000,SU26226RMFS9
2024-06-07,86.4,12.63,15.47,1000,SU26226RMFS9
2024-06-10,86.305,13.29,15.62,1000,SU26226RMFS9
2024-06-11,86.37,13.5,15.59,1000,SU26226RMFS9
2024-06-13,86.307,13.94,15.7,1000,SU26226RMFS9
2024-06-14,86.406,14.16,15.67,1000,SU26226RMFS9
2024-06-17,85.951,14.81,16.01,1000,SU26226RMFS9
2024-06-18,85.583,15.03,16.12,1000,SU26226RMFS9
2024-06-19,84.911,15.25,16.53,1000,SU26226RMFS9
2024-06-20,84.552,15.46,16.69,1000,SU26226RMFS9
2024-06-21,84.773,15.68,16.78,1000,SU26226RMFS9
2024-06-24,85.0,16.34,16.44,1000,SU26226RMFS9
2024-06-25,85.151,16.55,16.49,1000,SU26226RMFS9
2024-06-26,85.002,16.77,16.44,1000,SU26226RMFS9
2024-06-27,85.15,16.99,16.24,1000,SU26226RMFS9
2024-06-28,85.12,17.21,16.46,1000,SU26226RMFS9
2024-07-01,85.422,17.86,16.05,1000,SU26226RMFS9
2024-07-02,85.363,18.08,16.35,1000,SU26226RMFS9
2024-07-03,85.504,18.3,16.15,1000,SU26226RMFS9
2024-07-04,85.4,18.51,16.44,1000,SU26226RMFS9
2024-07-05,85.331,18.73,16.46,1000,SU26226RMFS9
2024-07-08,85.28,19.38,16.54,1000,SU26226RMFS9
2024-07-09,85.29,19.6,16.64,1000,SU26226RMFS9
2024-07-10,85.176,19.82,16.63,1000,SU26226RMFS9
2024-07-11,85.152,20.04,16.71,1000,SU26226RMFS9
2024-07-12,85.143,20.26,16.7,1000,SU26226RMFS9
2024-07-15,84.69,20.91,16.97,1000,SU26226RMFS9
2024-07-16,84.573,21.13,16.95,1000,SU26226RMFS9
2024-07-17,84.583,21.34,16.8,1000,SU26226RMFS9
2024-07-18,84.82,21.56,16.84,1000,SU26226RMFS9
